id_vente,date,id_client,id_produit,id_canal,quantite,prix_unitaire,remise_pct,montant,statut
VNT003170,2024-03-26,CLT00011,PRD0126,CH01,3,180.67,5,514.91,livré
VNT003171,2024-03-07,CLT05605,PRD0025,CH01,3,4094.94,0,12284.82,livré
VNT003172,2022-04-02,CLT04426,PRD0306,CH01,5,286.71,20,1146.84,livré
VNT003173,2023-02-09,CLT00017,PRD0253,CH02,1,293.58,15,249.54,livré
VNT003174,2023-08-19,CLT04612,PRD0025,CH04,1,4094.94,20,3275.95,annulé
VNT003175,2023-04-10,CLT01818,PRD0079,CH04,1,387.4,5,368.03,livré
VNT003176,2023-10-30,CLT03182,PRD0117,CH04,3,124.3,15,316.96,en_cours
VNT003177,2022-11-27,CLT06062,PRD0277,CH04,3,284.34,15,725.07,livré
VNT003178,2023-01-09,CLT08122,PRD0232,CH01,6,2736.62,5,15598.73,livré
VNT003179,2022-02-02,CLT05403,PRD0107,CH03,3,40.58,0,121.74,livré
VNT003180,2024-12-08,CLT08803,PRD0243,CH07,3,2967.65,20,7122.36,livré
VNT003181,2024-12-05,CLT00468,PRD0125,CH10,1,45.02,0,45.02,livré
VNT003182,2022-05-28,CLT08469,PRD0328,CH05,1,75.84,10,68.26,livré
VNT003183,2024-07-18,CLT06385,PRD0222,CH07,1,1829.56,0,1829.56,livré
VNT003184,2023-11-28,CLT11129,PRD0221,CH04,2,95.6,0,191.2,livré
VNT003185,2022-01-16,CLT09174,PRD0181,CH05,1,1265.93,5,1202.63,livré
VNT003186,2024-08-13,CLT05122,PRD0344,CH02,3,280.68,0,842.04,en_cours
VNT003187,2023-06-10,CLT02386,PRD0258,CH04,1,358.46,5,340.54,livré
VNT003188,2022-09-03,CLT03732,PRD0295,CH06,2,89.84,0,179.68,livré
VNT003189,2024-02-15,CLT10618,PRD0265,CH08,6,406.6,0,2439.6,livré
VNT003190,2022-12-09,CLT10384,PRD0071,CH04,2,744.59,5,1414.72,annulé
VNT003191,2023-03-08,CLT09251,PRD0305,CH02,1,269.94,0,269.94,livré
VNT003192,2023-12-30,CLT04033,PRD0062,CH02,6,374.61,15,1910.51,livré
VNT003193,2024-05-19,CLT05518,PRD0043,CH06,3,4042.93,0,12128.79,livré
VNT003194,2022-05-19,CLT04853,PRD0120,CH05,2,72.41,10,130.34,livré
VNT003195,2024-11-24,CLT10183,PRD0315,CH01,4,145.63,5,553.39,livré
VNT003196,2023-07-06,CLT06474,PRD0096,CH06,1,274.28,10,246.85,livré
VNT003197,2024-06-09,CLT03270,PRD0170,CH01,1,1163.08,0,1163.08,livré
VNT003198,2023-11-12,CLT02979,PRD0181,CH06,1,1265.93,10,1139.34,livré
VNT003199,2023-02-07,CLT09876,PRD0142,CH01,3,16.92,0,50.76,livré
VNT003200,2022-03-03,CLT01002,PRD0333,CH05,2,128.39,0,256.78,livré
VNT003201,2022-06-30,CLT04500,PRD0055,CH04,2,720.22,0,1440.44,livré
VNT003202,2022-05-13,CLT09707,PRD0169,CH04,2,264.98,10,476.96,livré
VNT003203,2022-02-22,CLT07603,PRD0258,CH07,1,358.46,0,358.46,livré
VNT003204,2023-02-10,CLT10727,PRD0184,CH06,2,377.44,10,679.39,livré
VNT003205,2024-01-14,CLT02863,PRD0301,CH04,1,196.99,0,196.99,annulé
VNT003206,2022-07-22,CLT11624,PRD0120,CH03,2,72.41,20,115.86,livré
VNT003207,2024-04-30,CLT05982,PRD0188,CH05,7,83.26,0,582.82,livré
VNT003208,2024-08-11,CLT02128,PRD0270,CH04,5,226.18,10,1017.81,livré
VNT003209,2023-10-05,CLT09088,PRD0378,CH06,3,727.65,5,2073.8,en_cours
VNT003210,2022-11-11,CLT02090,PRD0026,CH05,3,1191.42,0,3574.26,livré
VNT003211,2024-02-12,CLT08320,PRD0231,CH06,2,651.46,0,1302.92,annulé
VNT003212,2022-07-27,CLT07734,PRD0111,CH04,4,109.31,10,393.52,livré
VNT003213,2024-08-09,CLT01634,PRD0141,CH05,2,185.82,5,353.06,livré
VNT003214,2022-01-16,CLT11991,PRD0365,CH04,3,479.67,0,1439.01,en_cours
VNT003215,2023-03-11,CLT02325,PRD0014,CH04,10,1827.69,0,18276.9,livré
VNT003216,2024-06-08,CLT06709,PRD0015,CH04,5,1810.3,0,9051.5,livré
VNT003217,2022-06-25,CLT06820,PRD0134,CH02,1,100.8,5,95.76,livré
VNT003218,2022-12-10,CLT10321,PRD0326,CH07,3,154.68,5,440.84,livré
VNT003219,2022-11-04,CLT06229,PRD0306,CH01,1,286.71,0,286.71,annulé
VNT003220,2022-03-04,CLT04672,PRD0163,CH04,1,1037.59,5,985.71,livré
VNT003221,2022-08-05,CLT09413,PRD0393,CH07,2,695.11,15,1181.69,livré
VNT003222,2023-07-07,CLT07492,PRD0247,CH03,1,127.65,0,127.65,livré
VNT003223,2022-02-06,CLT01020,PRD0087,CH04,1,880.39,0,880.39,annulé
VNT003224,2023-09-19,CLT02769,PRD0115,CH07,2,184.11,0,368.22,en_cours
VNT003225,2022-11-30,CLT05993,PRD0398,CH01,2,484.27,0,968.54,livré
VNT003226,2024-06-20,CLT01554,PRD0329,CH07,1,298.37,5,283.45,livré
VNT003227,2022-05-17,CLT00129,PRD0239,CH03,2,2668.74,0,5337.48,livré
VNT003228,2024-02-15,CLT04608,PRD0185,CH01,4,996.43,0,3985.72,livré
VNT003229,2023-03-26,CLT08244,PRD0141,CH06,5,185.82,5,882.64,livré
VNT003230,2023-04-21,CLT03566,PRD0373,CH06,3,572.95,15,1461.02,livré
VNT003231,2022-05-19,CLT09256,PRD0381,CH07,2,684.06,5,1299.71,livré
VNT003232,2022-10-18,CLT08466,PRD0058,CH02,3,571.74,5,1629.46,livré
VNT003233,2023-03-26,CLT06420,PRD0233,CH08,2,2728.39,0,5456.78,livré
VNT003234,2022-01-01,CLT06848,PRD0370,CH05,2,161.54,0,323.08,livré
VNT003235,2023-03-03,CLT00590,PRD0112,CH02,3,177.52,10,479.3,livré
VNT003236,2023-01-01,CLT03215,PRD0053,CH06,3,626.15,0,1878.45,livré
VNT003237,2024-08-16,CLT01692,PRD0399,CH04,2,733.09,0,1466.18,livré
VNT003238,2022-09-04,CLT07772,PRD0341,CH08,1,93.71,0,93.71,livré
VNT003239,2022-04-25,CLT05905,PRD0342,CH05,1,191.13,0,191.13,livré
VNT003240,2024-10-31,CLT02420,PRD0397,CH02,1,751.95,0,751.95,livré
VNT003241,2024-11-21,CLT02147,PRD0183,CH05,1,994.73,0,994.73,livré
VNT003242,2023-06-17,CLT00863,PRD0093,CH03,2,330.89,0,661.78,livré
VNT003243,2024-11-22,CLT02031,PRD0152,CH01,5,851.34,0,4256.7,livré
VNT003244,2022-01-24,CLT10663,PRD0188,CH01,3,83.26,20,199.82,livré
VNT003245,2024-02-04,CLT07071,PRD0258,CH01,1,358.46,15,304.69,livré
VNT003246,2022-02-15,CLT04181,PRD0064,CH04,5,123.81,0,619.05,livré
VNT003247,2022-09-18,CLT08657,PRD0261,CH02,2,310.07,0,620.14,livré
VNT003248,2023-06-03,CLT04547,PRD0328,CH05,2,75.84,15,128.93,livré
VNT003249,2024-03-19,CLT04846,PRD0381,CH05,1,684.06,0,684.06,livré
VNT003250,2024-06-16,CLT02958,PRD0211,CH09,7,1550.57,10,9768.59,livré
VNT003251,2024-12-30,CLT01774,PRD0258,CH06,4,358.46,5,1362.15,en_cours
VNT003252,2022-01-27,CLT04767,PRD0162,CH07,5,1388.92,0,6944.6,livré
VNT003253,2022-06-16,CLT02368,PRD0150,CH03,1,108.44,0,108.44,livré
VNT003254,2024-04-26,CLT11576,PRD0135,CH03,4,78.52,15,266.97,livré
VNT003255,2024-08-18,CLT09482,PRD0344,CH08,1,280.68,0,280.68,livré
VNT003256,2023-06-16,CLT06223,PRD0166,CH04,1,255.29,10,229.76,livré
VNT003257,2024-09-28,CLT08303,PRD0013,CH03,1,1290.39,0,1290.39,livré
VNT003258,2024-12-17,CLT03581,PRD0142,CH03,2,16.92,5,32.15,livré
VNT003259,2024-10-13,CLT01080,PRD0157,CH05,4,260.0,0,1040.0,livré
VNT003260,2022-08-22,CLT00451,PRD0237,CH04,1,2366.69,0,2366.69,livré
VNT003261,2022-08-23,CLT08438,PRD0020,CH03,1,3303.08,0,3303.08,livré
VNT003262,2022-06-28,CLT09971,PRD0059,CH07,4,885.14,15,3009.48,livré
VNT003263,2024-09-27,CLT03089,PRD0238,CH07,1,2784.38,15,2366.72,livré
VNT003264,2024-10-15,CLT06958,PRD0358,CH01,5,52.39,5,248.85,livré
VNT003265,2023-01-10,CLT05529,PRD0209,CH01,3,520.91,0,1562.73,livré
VNT003266,2022-02-23,CLT08877,PRD0153,CH02,2,114.66,0,229.32,livré
VNT003267,2024-02-12,CLT09346,PRD0194,CH02,3,380.11,20,912.26,livré
VNT003268,2023-03-25,CLT10039,PRD0183,CH06,1,994.73,0,994.73,livré
VNT003269,2024-08-27,CLT09295,PRD0171,CH03,4,685.3,0,2741.2,livré
VNT003270,2022-01-11,CLT07501,PRD0198,CH06,2,512.76,0,1025.52,livré
VNT003271,2024-11-12,CLT09655,PRD0391,CH01,1,572.39,10,515.15,livré
VNT003272,2023-08-16,CLT06458,PRD0034,CH01,1,3776.41,0,3776.41,livré
VNT003273,2024-11-06,CLT04175,PRD0342,CH07,4,191.13,0,764.52,livré
VNT003274,2024-01-17,CLT00049,PRD0186,CH05,4,1074.15,20,3437.28,livré
VNT003275,2024-09-06,CLT11486,PRD0266,CH05,1,80.27,5,76.26,en_cours
VNT003276,2024-12-23,CLT06371,PRD0237,CH05,3,2366.69,0,7100.07,livré
VNT003277,2022-10-07,CLT02750,PRD0110,CH04,3,35.74,0,107.22,livré
VNT003278,2023-06-12,CLT04137,PRD0132,CH06,2,141.07,0,282.14,livré
VNT003279,2022-06-21,CLT04276,PRD0093,CH03,1,330.89,10,297.8,livré
VNT003280,2024-07-12,CLT05035,PRD0345,CH05,4,180.47,10,649.69,livré
VNT003281,2024-04-17,CLT07634,PRD0344,CH03,3,280.68,0,842.04,livré
VNT003282,2023-11-06,CLT07947,PRD0317,CH08,2,191.78,0,383.56,livré
VNT003283,2023-12-17,CLT06329,PRD0067,CH06,4,744.69,20,2383.01,livré
VNT003284,2023-08-16,CLT01520,PRD0220,CH03,1,2847.12,5,2704.76,livré
VNT003285,2024-05-03,CLT09115,PRD0248,CH10,1,491.07,5,466.52,livré
VNT003286,2023-02-11,CLT01665,PRD0388,CH05,1,539.21,0,539.21,annulé
VNT003287,2022-09-30,CLT00089,PRD0384,CH05,3,717.47,5,2044.79,livré
VNT003288,2024-09-04,CLT03348,PRD0382,CH02,7,405.4,0,2837.8,en_cours
VNT003289,2023-12-21,CLT05693,PRD0016,CH04,2,3871.15,0,7742.3,livré
VNT003290,2022-10-07,CLT07847,PRD0133,CH08,1,117.33,0,117.33,livré
VNT003291,2024-08-15,CLT04573,PRD0200,CH04,2,928.58,0,1857.16,en_cours
VNT003292,2022-02-03,CLT07679,PRD0200,CH04,3,928.58,0,2785.74,livré
VNT003293,2023-01-11,CLT02495,PRD0379,CH05,1,517.7,5,491.81,livré
VNT003294,2023-04-19,CLT02049,PRD0321,CH10,1,276.36,0,276.36,livré
VNT003295,2023-09-22,CLT07348,PRD0295,CH04,1,89.84,0,89.84,livré
VNT003296,2022-08-23,CLT06697,PRD0267,CH08,1,199.16,10,179.24,annulé
VNT003297,2023-10-31,CLT00070,PRD0120,CH04,1,72.41,5,68.79,livré
VNT003298,2023-06-03,CLT10617,PRD0326,CH06,5,154.68,0,773.4,en_cours
VNT003299,2024-05-21,CLT01927,PRD0063,CH04,4,477.74,0,1910.96,livré
VNT003300,2023-04-01,CLT03417,PRD0037,CH05,1,1659.4,15,1410.49,livré
VNT003301,2024-08-14,CLT00752,PRD0075,CH02,3,376.32,0,1128.96,livré
VNT003302,2023-05-12,CLT09347,PRD0243,CH02,3,2967.65,10,8012.66,livré
VNT003303,2024-08-25,CLT07926,PRD0034,CH05,1,3776.41,0,3776.41,livré
VNT003304,2023-02-01,CLT04391,PRD0259,CH05,1,403.86,0,403.86,livré
VNT003305,2023-11-23,CLT01250,PRD0347,CH04,3,265.83,5,757.62,livré
VNT003306,2024-07-17,CLT08607,PRD0108,CH06,2,91.76,0,183.52,livré
VNT003307,2023-01-30,CLT11843,PRD0077,CH07,1,824.13,0,824.13,en_cours
VNT003308,2023-10-10,CLT05688,PRD0042,CH08,1,3962.49,0,3962.49,livré
VNT003309,2022-07-13,CLT11364,PRD0144,CH06,2,125.61,0,251.22,livré
VNT003310,2023-04-14,CLT08698,PRD0391,CH03,1,572.39,0,572.39,livré
VNT003311,2022-05-27,CLT04792,PRD0058,CH01,4,571.74,5,2172.61,livré
VNT003312,2024-10-26,CLT02989,PRD0396,CH01,1,113.14,0,113.14,livré
VNT003313,2023-05-17,CLT00818,PRD0140,CH04,1,159.97,5,151.97,livré
VNT003314,2023-08-15,CLT08096,PRD0047,CH07,2,3276.89,0,6553.78,livré
VNT003315,2024-07-22,CLT09557,PRD0156,CH05,1,736.14,0,736.14,livré
VNT003316,2024-05-15,CLT06175,PRD0202,CH04,1,1021.93,10,919.74,livré
VNT003317,2022-10-03,CLT03785,PRD0215,CH02,2,1590.84,10,2863.51,livré
VNT003318,2023-01-10,CLT06090,PRD0006,CH04,4,486.86,0,1947.44,annulé
VNT003319,2024-05-26,CLT10209,PRD0135,CH06,2,78.52,0,157.04,livré
VNT003320,2024-08-30,CLT05484,PRD0119,CH07,2,72.7,0,145.4,livré
VNT003321,2024-05-14,CLT08611,PRD0217,CH05,3,774.51,20,1858.82,livré
VNT003322,2024-05-24,CLT08561,PRD0393,CH06,3,695.11,0,2085.33,livré
VNT003323,2022-11-25,CLT03265,PRD0187,CH08,2,1347.27,0,2694.54,livré
VNT003324,2022-11-15,CLT02670,PRD0063,CH10,3,477.74,15,1218.24,livré
VNT003325,2022-10-11,CLT01643,PRD0293,CH05,1,484.68,0,484.68,livré
VNT003326,2023-03-08,CLT10762,PRD0367,CH05,5,372.14,0,1860.7,livré
VNT003327,2022-12-21,CLT01216,PRD0312,CH02,3,111.11,0,333.33,livré
VNT003328,2022-01-28,CLT07728,PRD0331,CH03,1,85.55,10,77.0,livré
VNT003329,2024-12-19,CLT01931,PRD0394,CH01,2,254.02,0,508.04,en_cours
VNT003330,2023-02-01,CLT04060,PRD0337,CH08,5,287.2,15,1220.6,livré
VNT003331,2024-12-17,CLT01258,PRD0080,CH03,2,507.06,5,963.41,livré
VNT003332,2022-10-18,CLT01353,PRD0187,CH01,2,1347.27,5,2559.81,livré
VNT003333,2022-01-24,CLT05543,PRD0378,CH05,3,727.65,0,2182.95,livré
VNT003334,2024-11-28,CLT08467,PRD0256,CH06,1,291.91,0,291.91,livré
VNT003335,2024-10-13,CLT02808,PRD0172,CH04,3,555.82,0,1667.46,en_cours
VNT003336,2022-10-03,CLT09918,PRD0349,CH05,3,105.97,0,317.91,livré
VNT003337,2022-01-17,CLT09141,PRD0040,CH07,3,1112.02,0,3336.06,en_cours
VNT003338,2022-07-18,CLT11142,PRD0085,CH05,1,311.83,0,311.83,livré
VNT003339,2023-04-12,CLT11848,PRD0172,CH05,1,555.82,5,528.03,livré
VNT003340,2023-08-10,CLT09215,PRD0210,CH10,3,89.4,0,268.2,livré
VNT003341,2023-06-25,CLT02858,PRD0041,CH04,2,587.29,20,939.66,livré
VNT003342,2022-08-26,CLT09400,PRD0157,CH01,2,260.0,0,520.0,annulé
VNT003343,2024-09-25,CLT11952,PRD0395,CH05,4,562.07,5,2135.87,livré
VNT003344,2024-03-21,CLT08620,PRD0247,CH06,2,127.65,15,217.0,livré
VNT003345,2023-02-23,CLT10160,PRD0381,CH04,3,684.06,0,2052.18,livré
VNT003346,2023-03-09,CLT02078,PRD0309,CH01,6,147.17,5,838.87,livré
VNT003347,2023-05-11,CLT07324,PRD0067,CH05,3,744.69,5,2122.37,en_cours
VNT003348,2023-08-25,CLT07039,PRD0221,CH01,7,95.6,0,669.2,livré
VNT003349,2023-11-06,CLT09515,PRD0064,CH07,1,123.81,0,123.81,livré
VNT003350,2024-03-22,CLT00505,PRD0183,CH01,1,994.73,0,994.73,livré
VNT003351,2023-11-12,CLT00442,PRD0127,CH01,2,189.87,10,341.77,annulé
VNT003352,2022-03-27,CLT11575,PRD0206,CH03,4,2342.64,0,9370.56,livré
VNT003353,2022-12-03,CLT09116,PRD0070,CH05,2,642.44,0,1284.88,livré
VNT003354,2022-02-01,CLT09096,PRD0325,CH01,1,257.91,0,257.91,livré
VNT003355,2024-12-20,CLT05219,PRD0394,CH01,2,254.02,15,431.83,livré
VNT003356,2022-10-26,CLT01671,PRD0390,CH03,3,70.31,0,210.93,livré
VNT003357,2024-03-29,CLT07168,PRD0052,CH04,1,257.09,10,231.38,livré
VNT003358,2023-07-29,CLT03188,PRD0267,CH03,1,199.16,20,159.33,livré
VNT003359,2023-10-24,CLT00277,PRD0328,CH07,3,75.84,15,193.39,livré
VNT003360,2022-07-07,CLT03340,PRD0231,CH04,2,651.46,15,1107.48,livré
VNT003361,2023-09-04,CLT03772,PRD0312,CH06,1,111.11,20,88.89,livré
VNT003362,2022-08-11,CLT02070,PRD0281,CH06,3,448.45,15,1143.55,livré
VNT003363,2024-08-24,CLT05217,PRD0160,CH06,1,1131.61,15,961.87,livré
VNT003364,2023-02-06,CLT09375,PRD0122,CH04,1,183.83,5,174.64,livré
VNT003365,2022-06-29,CLT04470,PRD0208,CH02,1,2347.78,5,2230.39,livré
VNT003366,2022-07-25,CLT09426,PRD0362,CH08,1,178.61,15,151.82,livré
VNT003367,2024-05-17,CLT10293,PRD0172,CH06,4,555.82,0,2223.28,livré
VNT003368,2023-08-22,CLT00967,PRD0058,CH06,1,571.74,5,543.15,livré
VNT003369,2024-08-03,CLT04502,PRD0114,CH03,4,156.34,0,625.36,livré
VNT003370,2022-10-27,CLT02191,PRD0111,CH06,3,109.31,0,327.93,livré
VNT003371,2024-10-27,CLT01594,PRD0286,CH05,1,397.87,10,358.08,en_cours
VNT003372,2023-12-22,CLT06458,PRD0102,CH06,4,89.98,0,359.92,livré
VNT003373,2023-07-23,CLT07184,PRD0003,CH06,1,502.43,0,502.43,livré
VNT003374,2022-05-30,CLT00528,PRD0067,CH03,3,744.69,0,2234.07,livré
VNT003375,2022-11-09,CLT09631,PRD0362,CH01,1,178.61,0,178.61,livré
VNT003376,2022-07-06,CLT01297,PRD0309,CH06,4,147.17,0,588.68,livré
VNT003377,2023-07-11,CLT02500,PRD0396,CH06,3,113.14,0,339.42,livré
VNT003378,2024-05-22,CLT05088,PRD0353,CH02,3,434.77,0,1304.31,livré
VNT003379,2024-11-16,CLT03057,PRD0223,CH02,2,2053.79,0,4107.58,livré
VNT003380,2023-11-13,CLT04405,PRD0290,CH02,3,55.32,0,165.96,en_cours
VNT003381,2022-06-24,CLT06958,PRD0045,CH07,4,994.16,0,3976.64,livré
VNT003382,2024-06-28,CLT06597,PRD0159,CH07,2,776.22,5,1474.82,livré
VNT003383,2022-05-28,CLT10003,PRD0214,CH01,2,2664.81,0,5329.62,livré
VNT003384,2023-04-09,CLT04308,PRD0233,CH03,3,2728.39,0,8185.17,livré
VNT003385,2023-06-18,CLT11088,PRD0269,CH01,1,346.39,10,311.75,annulé
VNT003386,2023-10-11,CLT11409,PRD0273,CH08,1,446.04,10,401.44,livré
VNT003387,2022-07-25,CLT00828,PRD0263,CH09,6,357.2,5,2036.04,livré
VNT003388,2023-02-23,CLT05193,PRD0004,CH08,7,310.6,15,1848.07,livré
VNT003389,2023-01-03,CLT07398,PRD0250,CH04,3,115.69,0,347.07,livré
VNT003390,2023-04-14,CLT04392,PRD0315,CH05,1,145.63,0,145.63,livré
VNT003391,2023-07-28,CLT08588,PRD0367,CH06,1,372.14,10,334.93,livré
VNT003392,2024-05-13,CLT04771,PRD0280,CH05,5,122.94,5,583.97,livré
VNT003393,2023-10-01,CLT09049,PRD0152,CH04,3,851.34,20,2043.22,en_cours
VNT003394,2024-01-20,CLT11376,PRD0083,CH06,2,557.95,0,1115.9,livré
VNT003395,2023-07-12,CLT09258,PRD0191,CH03,1,1057.79,15,899.12,livré
VNT003396,2023-01-02,CLT03928,PRD0192,CH06,6,1136.57,0,6819.42,livré
VNT003397,2022-02-08,CLT03258,PRD0295,CH01,5,89.84,20,359.36,livré
VNT003398,2023-10-27,CLT11018,PRD0081,CH02,1,660.99,10,594.89,livré
VNT003399,2022-07-06,CLT03380,PRD0123,CH05,1,104.48,0,104.48,livré
VNT003400,2022-09-05,CLT04542,PRD0072,CH08,2,438.05,15,744.68,livré
VNT003401,2022-04-15,CLT09254,PRD0245,CH07,7,1625.95,15,9674.4,livré
VNT003402,2023-07-01,CLT09106,PRD0330,CH04,4,56.28,0,225.12,livré
VNT003403,2024-12-16,CLT11653,PRD0246,CH08,2,2732.03,0,5464.06,livré
VNT003404,2023-09-15,CLT06016,PRD0161,CH02,2,694.98,0,1389.96,livré
VNT003405,2023-04-22,CLT01807,PRD0211,CH06,4,1550.57,0,6202.28,annulé
VNT003406,2023-04-13,CLT10446,PRD0267,CH02,2,199.16,0,398.32,livré
VNT003407,2024-07-04,CLT02914,PRD0222,CH06,3,1829.56,15,4665.38,livré
VNT003408,2024-08-09,CLT09315,PRD0282,CH04,1,94.89,5,90.15,livré
VNT003409,2024-10-09,CLT10567,PRD0232,CH07,2,2736.62,0,5473.24,livré
VNT003410,2023-12-12,CLT07026,PRD0103,CH05,3,88.9,10,240.03,livré
VNT003411,2022-05-01,CLT02373,PRD0037,CH05,1,1659.4,0,1659.4,livré
VNT003412,2022-01-23,CLT07875,PRD0199,CH01,2,691.74,15,1175.96,livré
VNT003413,2024-11-03,CLT02809,PRD0217,CH08,8,774.51,10,5576.47,livré
VNT003414,2023-12-27,CLT06035,PRD0043,CH04,1,4042.93,0,4042.93,livré
VNT003415,2022-06-07,CLT10860,PRD0389,CH04,3,412.79,10,1114.53,en_cours
VNT003416,2023-05-28,CLT03190,PRD0060,CH06,1,397.17,0,397.17,livré
VNT003417,2023-01-20,CLT08507,PRD0052,CH04,1,257.09,15,218.53,en_cours
VNT003418,2023-01-02,CLT08423,PRD0298,CH01,4,364.88,20,1167.62,livré
VNT003419,2023-05-11,CLT02729,PRD0026,CH07,2,1191.42,15,2025.41,livré
VNT003420,2022-08-04,CLT01071,PRD0271,CH03,2,489.85,5,930.72,annulé
VNT003421,2022-04-04,CLT05617,PRD0349,CH07,3,105.97,10,286.12,livré
VNT003422,2024-10-25,CLT06114,PRD0388,CH01,3,539.21,0,1617.63,livré
VNT003423,2024-07-04,CLT01269,PRD0050,CH06,1,4589.7,10,4130.73,livré
VNT003424,2024-08-14,CLT03355,PRD0170,CH05,5,1163.08,5,5524.63,livré
VNT003425,2023-12-08,CLT06142,PRD0196,CH01,2,174.3,5,331.17,livré
VNT003426,2024-10-09,CLT00062,PRD0253,CH05,4,293.58,0,1174.32,annulé
VNT003427,2022-03-04,CLT03715,PRD0057,CH04,3,746.9,0,2240.7,livré
VNT003428,2022-01-26,CLT02927,PRD0186,CH05,2,1074.15,0,2148.3,livré
VNT003429,2022-10-16,CLT06185,PRD0232,CH04,2,2736.62,5,5199.58,livré
VNT003430,2024-07-24,CLT09701,PRD0142,CH03,3,16.92,0,50.76,livré
VNT003431,2023-05-28,CLT09281,PRD0066,CH04,1,672.98,15,572.03,livré
VNT003432,2024-04-17,CLT05436,PRD0073,CH02,5,672.94,0,3364.7,livré
VNT003433,2023-07-01,CLT09017,PRD0157,CH03,1,260.0,0,260.0,livré
VNT003434,2022-07-04,CLT05247,PRD0117,CH02,4,124.3,15,422.62,livré
VNT003435,2024-04-08,CLT08981,PRD0023,CH02,2,1931.06,0,3862.12,livré
VNT003436,2022-02-15,CLT06811,PRD0306,CH10,5,286.71,0,1433.55,livré
VNT003437,2022-06-28,CLT03472,PRD0061,CH03,2,334.0,5,634.6,livré
VNT003438,2023-04-30,CLT09041,PRD0339,CH01,7,197.62,10,1245.01,livré
VNT003439,2024-05-31,CLT01740,PRD0079,CH04,3,387.4,0,1162.2,livré
VNT003440,2022-09-21,CLT01026,PRD0142,CH07,1,16.92,5,16.07,livré
VNT003441,2024-05-24,CLT05054,PRD0141,CH05,10,185.82,15,1579.47,en_cours
VNT003442,2022-02-09,CLT00968,PRD0138,CH01,4,147.1,0,588.4,livré
VNT003443,2024-11-09,CLT04588,PRD0306,CH01,4,286.71,5,1089.5,livré
VNT003444,2023-06-02,CLT06134,PRD0115,CH06,2,184.11,0,368.22,livré
VNT003445,2023-03-17,CLT05355,PRD0037,CH05,1,1659.4,0,1659.4,livré
VNT003446,2024-09-22,CLT01475,PRD0015,CH05,3,1810.3,0,5430.9,livré
VNT003447,2024-07-20,CLT07552,PRD0069,CH06,4,476.46,5,1810.55,en_cours
VNT003448,2023-04-15,CLT04928,PRD0206,CH07,2,2342.64,0,4685.28,livré
VNT003449,2024-10-29,CLT09172,PRD0151,CH04,3,777.21,0,2331.63,livré
VNT003450,2024-01-22,CLT08741,PRD0347,CH01,1,265.83,5,252.54,livré
VNT003451,2023-02-21,CLT03555,PRD0180,CH06,5,361.6,10,1627.2,livré
VNT003452,2024-02-18,CLT08445,PRD0218,CH04,7,328.51,5,2184.59,livré
VNT003453,2023-01-08,CLT10288,PRD0021,CH08,8,549.69,0,4397.52,en_cours
VNT003454,2022-06-28,CLT09360,PRD0040,CH01,3,1112.02,10,3002.45,livré
VNT003455,2023-10-09,CLT08614,PRD0110,CH01,3,35.74,10,96.5,livré
VNT003456,2022-02-23,CLT00085,PRD0054,CH03,2,237.69,0,475.38,livré
VNT003457,2024-06-01,CLT08699,PRD0385,CH05,3,410.9,5,1171.06,en_cours
VNT003458,2024-09-09,CLT04489,PRD0206,CH06,1,2342.64,5,2225.51,en_cours
VNT003459,2023-11-30,CLT11781,PRD0345,CH02,1,180.47,5,171.45,livré
VNT003460,2024-01-08,CLT04512,PRD0385,CH06,5,410.9,0,2054.5,livré
VNT003461,2023-07-28,CLT01007,PRD0210,CH04,3,89.4,0,268.2,livré
VNT003462,2024-01-21,CLT06500,PRD0079,CH05,3,387.4,0,1162.2,en_cours
VNT003463,2022-05-21,CLT05896,PRD0038,CH10,3,1064.35,0,3193.05,livré
VNT003464,2023-08-16,CLT10800,PRD0304,CH08,2,75.24,0,150.48,livré
VNT003465,2024-11-17,CLT02737,PRD0222,CH04,1,1829.56,5,1738.08,livré
VNT003466,2022-01-07,CLT11346,PRD0394,CH01,1,254.02,0,254.02,livré
VNT003467,2024-06-07,CLT07810,PRD0110,CH01,1,35.74,0,35.74,en_cours
VNT003468,2023-11-22,CLT04648,PRD0142,CH05,6,16.92,0,101.52,livré
VNT003469,2024-09-26,CLT09274,PRD0309,CH06,2,147.17,0,294.34,livré
VNT003470,2022-12-04,CLT01121,PRD0366,CH06,1,426.69,5,405.36,livré
VNT003471,2023-05-20,CLT09767,PRD0096,CH01,4,274.28,10,987.41,en_cours
VNT003472,2024-02-05,CLT04400,PRD0090,CH04,1,490.88,0,490.88,livré
VNT003473,2023-05-13,CLT07736,PRD0105,CH05,2,21.75,0,43.5,en_cours
VNT003474,2022-02-14,CLT08637,PRD0213,CH07,1,2956.7,0,2956.7,livré
VNT003475,2023-09-22,CLT08583,PRD0185,CH05,1,996.43,0,996.43,livré
VNT003476,2022-11-28,CLT00497,PRD0378,CH06,1,727.65,10,654.88,livré
VNT003477,2024-05-04,CLT04244,PRD0030,CH03,2,2042.84,0,4085.68,livré
VNT003478,2022-12-14,CLT01169,PRD0278,CH07,2,203.13,10,365.63,livré
VNT003479,2024-08-12,CLT03558,PRD0022,CH08,1,606.35,5,576.03,livré
