id_retour,id_vente,id_client,id_produit,date_retour,motif,quantite_retournee,montant_rembourse,statut_retour
RET01060,VNT041177,CLT06949,PRD0373,2022-03-06,Produit défectueux,2,3932.0,remboursé
RET01061,VNT052449,CLT09801,PRD0039,2024-05-26,Ne correspond pas à la description,2,4068.15,en_traitement
RET01062,VNT025126,CLT03106,PRD0058,2023-05-27,Mauvaise taille,1,492.8,refusé
RET01063,VNT002211,CLT08246,PRD0361,2022-07-03,Arrivé endommagé,1,140.18,remboursé
RET01064,VNT004348,CLT08744,PRD0027,2024-08-02,Arrivé endommagé,1,2920.82,remboursé
RET01065,VNT046754,CLT04010,PRD0397,2022-03-05,Produit défectueux,3,4971.99,remboursé
RET01066,VNT028781,CLT03855,PRD0221,2023-01-04,Mauvaise taille,1,443.65,remboursé
RET01067,VNT036443,CLT01377,PRD0355,2023-11-11,Produit défectueux,1,340.21,remboursé
RET01068,VNT044460,CLT09089,PRD0127,2022-07-29,Produit défectueux,3,650.96,refusé
RET01069,VNT024428,CLT03284,PRD0054,2022-09-25,Produit défectueux,2,331.75,refusé
RET01070,VNT014042,CLT11963,PRD0050,2022-12-27,Produit défectueux,1,7170.72,remboursé
RET01071,VNT021263,CLT06687,PRD0028,2024-10-13,Ne correspond pas à la description,1,2344.59,remboursé
RET01072,VNT004952,CLT08227,PRD0250,2023-01-24,Mauvaise taille,2,184.26,en_traitement
RET01073,VNT052228,CLT02222,PRD0309,2023-07-15,Produit défectueux,1,361.08,en_traitement
RET01074,VNT006079,CLT06144,PRD0210,2024-05-22,Ne correspond pas à la description,1,284.04,remboursé
RET01075,VNT023900,CLT00224,PRD0230,2024-06-07,Arrivé endommagé,3,3258.33,en_traitement
RET01076,VNT035031,CLT09778,PRD0292,2024-02-04,Changement d'avis,1,129.38,remboursé
RET01077,VNT008819,CLT02827,PRD0153,2022-02-14,Produit défectueux,1,91.04,remboursé
RET01078,VNT010035,CLT07360,PRD0320,2023-02-03,Ne correspond pas à la description,3,176.65,remboursé
RET01079,VNT020222,CLT06188,PRD0057,2024-03-28,Produit défectueux,1,2407.46,remboursé
RET01080,VNT050377,CLT00582,PRD0079,2022-07-19,Délai de livraison dépassé,3,819.22,remboursé
RET01081,VNT001249,CLT09150,PRD0327,2023-04-01,Mauvaise taille,2,309.93,refusé
RET01082,VNT028775,CLT05730,PRD0273,2022-06-17,Ne correspond pas à la description,1,437.19,refusé
RET01083,VNT026322,CLT09788,PRD0248,2022-09-20,Mauvaise taille,1,1845.11,en_traitement
RET01084,VNT025418,CLT02648,PRD0087,2023-01-12,Ne correspond pas à la description,3,2399.63,remboursé
RET01085,VNT040200,CLT06399,PRD0116,2022-06-26,Doublon de commande,1,147.5,refusé
RET01086,VNT021286,CLT10092,PRD0395,2022-02-13,Changement d'avis,2,1939.12,remboursé
RET01087,VNT044860,CLT11033,PRD0171,2022-05-30,Mauvaise taille,5,5564.59,remboursé
RET01088,VNT030585,CLT06739,PRD0152,2024-01-14,Changement d'avis,2,2430.28,remboursé
RET01089,VNT048347,CLT00495,PRD0044,2022-07-02,Changement d'avis,1,2138.63,en_traitement
RET01090,VNT006485,CLT05106,PRD0151,2023-05-15,Arrivé endommagé,2,2049.14,remboursé
RET01091,VNT028458,CLT04254,PRD0251,2023-01-01,Produit défectueux,1,99.43,remboursé
RET01092,VNT041830,CLT08313,PRD0185,2024-06-10,Produit défectueux,1,1554.61,remboursé
RET01093,VNT041293,CLT07903,PRD0313,2023-10-14,Ne correspond pas à la description,2,223.4,remboursé
RET01094,VNT027074,CLT04405,PRD0234,2024-02-11,Qualité insuffisante,1,932.15,remboursé
RET01095,VNT037822,CLT02814,PRD0027,2023-10-22,Produit défectueux,2,5698.65,remboursé
RET01096,VNT010392,CLT02774,PRD0282,2024-05-03,Mauvaise taille,1,185.91,remboursé
RET01097,VNT045455,CLT00563,PRD0188,2024-03-15,Changement d'avis,2,198.05,remboursé
RET01098,VNT021883,CLT01430,PRD0382,2023-07-05,Arrivé endommagé,1,1041.02,remboursé
RET01099,VNT052018,CLT09653,PRD0274,2024-01-28,Qualité insuffisante,1,555.01,remboursé
RET01100,VNT037160,CLT01027,PRD0337,2022-06-11,Produit défectueux,1,179.48,remboursé
RET01101,VNT053291,CLT03010,PRD0272,2023-01-21,Produit défectueux,2,804.75,remboursé
RET01102,VNT034071,CLT00317,PRD0260,2022-07-09,Ne correspond pas à la description,3,1132.77,en_traitement
RET01103,VNT027994,CLT02797,PRD0394,2022-05-18,Mauvaise taille,1,198.42,remboursé
RET01104,VNT054187,CLT02270,PRD0310,2023-05-31,Délai de livraison dépassé,3,732.63,en_traitement
RET01105,VNT041115,CLT11691,PRD0221,2024-09-16,Changement d'avis,1,136.02,remboursé
RET01106,VNT007113,CLT09959,PRD0240,2022-07-01,Délai de livraison dépassé,1,1095.38,remboursé
RET01107,VNT027013,CLT07051,PRD0029,2022-04-14,Produit défectueux,2,17843.43,en_traitement
RET01108,VNT039104,CLT00700,PRD0381,2024-05-05,Mauvaise taille,1,5440.26,en_traitement
RET01109,VNT024022,CLT08317,PRD0388,2023-06-30,Produit défectueux,1,387.31,remboursé
RET01110,VNT037449,CLT08332,PRD0171,2024-03-27,Arrivé endommagé,2,1242.03,remboursé
RET01111,VNT030051,CLT10587,PRD0013,2024-03-09,Ne correspond pas à la description,3,4997.75,remboursé
RET01112,VNT018155,CLT07721,PRD0327,2022-09-18,Délai de livraison dépassé,1,422.18,en_traitement
RET01113,VNT012868,CLT09303,PRD0227,2023-12-28,Produit défectueux,1,7490.51,remboursé
RET01114,VNT022265,CLT07694,PRD0055,2023-08-06,Produit défectueux,4,2582.6,remboursé
RET01115,VNT015870,CLT04661,PRD0166,2023-09-02,Mauvaise taille,1,251.4,remboursé
RET01116,VNT029026,CLT01451,PRD0132,2023-12-28,Arrivé endommagé,1,109.47,remboursé
RET01117,VNT024735,CLT03718,PRD0144,2024-11-01,Produit défectueux,1,332.74,remboursé
RET01118,VNT037540,CLT07233,PRD0053,2024-04-09,Changement d'avis,1,598.93,remboursé
RET01119,VNT019793,CLT05896,PRD0268,2024-07-29,Produit défectueux,1,692.86,remboursé
RET01120,VNT034793,CLT04962,PRD0035,2023-11-24,Délai de livraison dépassé,4,13459.66,remboursé
RET01121,VNT029196,CLT00783,PRD0202,2024-03-01,Mauvaise taille,1,787.83,remboursé
RET01122,VNT038633,CLT10427,PRD0052,2024-07-13,Mauvaise taille,2,636.03,remboursé
RET01123,VNT026359,CLT05204,PRD0052,2023-08-20,Produit défectueux,1,379.05,remboursé
RET01124,VNT041795,CLT00885,PRD0298,2024-10-28,Arrivé endommagé,6,2204.03,remboursé
RET01125,VNT013948,CLT04783,PRD0287,2024-06-28,Arrivé endommagé,2,109.33,refusé
RET01126,VNT026505,CLT05204,PRD0094,2022-03-12,Produit défectueux,1,648.69,remboursé
RET01127,VNT054675,CLT00652,PRD0251,2022-02-14,Mauvaise taille,1,133.56,remboursé
RET01128,VNT026548,CLT03717,PRD0381,2023-12-01,Mauvaise taille,2,1254.86,remboursé
RET01129,VNT010607,CLT09545,PRD0319,2024-10-29,Produit défectueux,1,186.91,en_traitement
RET01130,VNT029340,CLT06414,PRD0209,2024-03-20,Produit défectueux,1,464.42,en_traitement
RET01131,VNT044625,CLT10773,PRD0219,2024-05-04,Produit défectueux,1,1270.65,en_traitement
RET01132,VNT042509,CLT01211,PRD0112,2025-01-12,Arrivé endommagé,2,514.5,remboursé
RET01133,VNT026634,CLT05185,PRD0067,2023-03-31,Ne correspond pas à la description,1,1049.88,remboursé
RET01134,VNT007128,CLT05479,PRD0117,2023-07-02,Produit défectueux,2,286.76,remboursé
RET01135,VNT022640,CLT01698,PRD0326,2023-11-07,Mauvaise taille,1,104.95,refusé
RET01136,VNT051807,CLT07633,PRD0290,2022-02-20,Arrivé endommagé,7,316.78,remboursé
RET01137,VNT040041,CLT08851,PRD0201,2024-01-31,Arrivé endommagé,4,7319.52,remboursé
RET01138,VNT042058,CLT11287,PRD0183,2023-04-17,Mauvaise taille,1,1329.68,en_traitement
RET01139,VNT039130,CLT06211,PRD0133,2022-11-16,Ne correspond pas à la description,1,338.96,remboursé
RET01140,VNT012485,CLT08485,PRD0231,2024-01-12,Ne correspond pas à la description,1,475.41,remboursé
RET01141,VNT003266,CLT08877,PRD0153,2022-03-07,Doublon de commande,2,225.34,remboursé
RET01142,VNT021174,CLT03551,PRD0026,2023-04-13,Mauvaise taille,2,8047.67,remboursé
RET01143,VNT034345,CLT01502,PRD0269,2023-11-09,Qualité insuffisante,1,448.86,remboursé
RET01144,VNT023798,CLT11812,PRD0187,2022-02-10,Ne correspond pas à la description,1,963.64,en_traitement
RET01145,VNT007805,CLT04412,PRD0370,2024-07-20,Mauvaise taille,1,104.29,remboursé
RET01146,VNT012655,CLT04532,PRD0184,2022-11-15,Changement d'avis,1,295.55,en_traitement
RET01147,VNT031516,CLT06572,PRD0178,2022-05-26,Changement d'avis,2,1484.81,remboursé
RET01148,VNT010197,CLT08791,PRD0018,2023-11-24,Délai de livraison dépassé,1,7002.78,remboursé
RET01149,VNT039262,CLT00352,PRD0370,2023-10-18,Mauvaise taille,2,471.75,remboursé
RET01150,VNT008690,CLT04605,PRD0220,2022-05-11,Produit défectueux,2,4044.13,remboursé
RET01151,VNT009562,CLT03351,PRD0159,2024-01-15,Délai de livraison dépassé,2,1322.19,en_traitement
RET01152,VNT000070,CLT01343,PRD0385,2024-09-09,Ne correspond pas à la description,1,319.75,remboursé
RET01153,VNT016700,CLT07111,PRD0219,2023-07-04,Arrivé endommagé,4,2395.85,remboursé
RET01154,VNT036952,CLT10599,PRD0138,2024-04-21,Ne correspond pas à la description,1,129.94,remboursé
RET01155,VNT016469,CLT11353,PRD0382,2022-07-12,Produit défectueux,1,678.96,remboursé
RET01156,VNT051696,CLT10321,PRD0168,2023-02-15,Arrivé endommagé,2,1134.6,remboursé
RET01157,VNT020734,CLT04098,PRD0235,2023-12-04,Mauvaise taille,1,5069.33,remboursé
RET01158,VNT048265,CLT08608,PRD0065,2022-09-30,Mauvaise taille,2,4070.18,remboursé
RET01159,VNT008160,CLT01900,PRD0105,2024-05-18,Ne correspond pas à la description,1,15.97,remboursé
RET01160,VNT029670,CLT11876,PRD0033,2024-05-10,Ne correspond pas à la description,1,1634.47,refusé
RET01161,VNT021408,CLT09564,PRD0176,2024-09-06,Doublon de commande,5,8122.3,remboursé
RET01162,VNT050981,CLT10798,PRD0232,2024-10-17,Changement d'avis,1,2031.65,remboursé
RET01163,VNT028029,CLT11461,PRD0286,2024-02-27,Mauvaise taille,1,326.9,remboursé
RET01164,VNT028294,CLT03894,PRD0285,2023-01-16,Délai de livraison dépassé,1,156.18,remboursé
RET01165,VNT035554,CLT09357,PRD0156,2023-07-01,Mauvaise taille,1,2016.31,remboursé
RET01166,VNT020487,CLT07217,PRD0324,2023-03-27,Ne correspond pas à la description,1,216.3,refusé
RET01167,VNT017501,CLT00744,PRD0261,2022-10-25,Mauvaise taille,1,208.42,remboursé
RET01168,VNT054229,CLT10318,PRD0057,2024-05-20,Ne correspond pas à la description,1,1945.8,refusé
RET01169,VNT034041,CLT03042,PRD0207,2023-04-22,Arrivé endommagé,1,1989.97,remboursé
RET01170,VNT021169,CLT04024,PRD0091,2023-10-20,Changement d'avis,1,202.19,remboursé
RET01171,VNT035127,CLT02344,PRD0290,2022-10-30,Délai de livraison dépassé,1,45.24,remboursé
RET01172,VNT039849,CLT04777,PRD0398,2024-03-09,Changement d'avis,1,1085.56,en_traitement
RET01173,VNT048914,CLT06056,PRD0374,2023-12-02,Doublon de commande,1,376.59,refusé
RET01174,VNT050075,CLT10652,PRD0273,2023-12-12,Changement d'avis,1,676.07,remboursé
RET01175,VNT023807,CLT02977,PRD0271,2024-08-01,Produit défectueux,1,309.67,remboursé
RET01176,VNT037437,CLT09291,PRD0241,2022-04-20,Ne correspond pas à la description,4,4788.49,en_traitement
RET01177,VNT034758,CLT10125,PRD0103,2023-02-07,Ne correspond pas à la description,2,126.88,remboursé
RET01178,VNT018740,CLT03838,PRD0049,2024-04-09,Produit défectueux,1,8075.86,remboursé
RET01179,VNT022359,CLT02999,PRD0164,2022-10-18,Produit défectueux,6,2559.97,remboursé
RET01180,VNT010970,CLT05270,PRD0175,2023-06-26,Délai de livraison dépassé,1,514.08,refusé
RET01181,VNT025954,CLT09999,PRD0352,2024-11-20,Arrivé endommagé,2,2433.15,en_traitement
RET01182,VNT038092,CLT03412,PRD0138,2023-02-09,Ne correspond pas à la description,1,384.88,remboursé
RET01183,VNT011837,CLT09694,PRD0099,2022-02-05,Produit défectueux,1,317.22,en_traitement
RET01184,VNT032941,CLT01071,PRD0112,2023-02-01,Produit défectueux,2,371.58,en_traitement
RET01185,VNT053592,CLT03672,PRD0085,2024-02-07,Mauvaise taille,1,514.22,remboursé
RET01186,VNT011092,CLT03628,PRD0082,2023-09-18,Arrivé endommagé,2,1243.3,remboursé
RET01187,VNT020642,CLT11722,PRD0037,2023-04-02,Produit défectueux,3,3199.27,remboursé
RET01188,VNT020265,CLT03775,PRD0202,2024-04-18,Arrivé endommagé,1,1001.4,remboursé
RET01189,VNT051626,CLT09540,PRD0113,2022-06-24,Ne correspond pas à la description,1,107.62,remboursé
RET01190,VNT005410,CLT10543,PRD0147,2025-01-01,Produit défectueux,1,125.97,remboursé
RET01191,VNT046331,CLT05982,PRD0062,2022-08-16,Mauvaise taille,2,499.68,remboursé
RET01192,VNT008101,CLT03723,PRD0327,2023-04-02,Mauvaise taille,5,944.27,remboursé
RET01193,VNT047295,CLT05075,PRD0311,2022-09-24,Arrivé endommagé,2,423.13,remboursé
RET01194,VNT024976,CLT01152,PRD0337,2023-04-12,Arrivé endommagé,1,490.25,refusé
RET01195,VNT017754,CLT00429,PRD0316,2022-03-29,Arrivé endommagé,2,380.48,remboursé
RET01196,VNT005631,CLT05431,PRD0219,2024-05-03,Ne correspond pas à la description,2,1813.76,remboursé
RET01197,VNT012600,CLT00386,PRD0392,2022-07-26,Arrivé endommagé,1,449.74,remboursé
RET01198,VNT030184,CLT00199,PRD0156,2022-02-15,Changement d'avis,4,3479.57,remboursé
RET01199,VNT024224,CLT10495,PRD0143,2023-07-24,Délai de livraison dépassé,2,114.84,remboursé
RET01200,VNT013584,CLT02818,PRD0274,2024-01-06,Qualité insuffisante,1,269.86,remboursé
RET01201,VNT035342,CLT01549,PRD0191,2023-03-02,Arrivé endommagé,1,767.08,remboursé
RET01202,VNT039164,CLT04853,PRD0334,2023-09-07,Ne correspond pas à la description,1,47.36,refusé
RET01203,VNT016218,CLT01087,PRD0303,2023-03-16,Ne correspond pas à la description,1,470.7,remboursé
RET01204,VNT018147,CLT00800,PRD0189,2022-12-15,Produit défectueux,1,175.89,remboursé
RET01205,VNT032063,CLT05842,PRD0060,2022-05-21,Produit défectueux,1,283.29,remboursé
RET01206,VNT041632,CLT02667,PRD0171,2022-08-21,Doublon de commande,3,2740.94,remboursé
RET01207,VNT026260,CLT09252,PRD0060,2022-04-09,Produit défectueux,6,2025.06,remboursé
RET01208,VNT013053,CLT02989,PRD0307,2023-06-16,Changement d'avis,1,204.73,remboursé
RET01209,VNT040661,CLT09891,PRD0248,2024-01-01,Qualité insuffisante,3,2599.9,refusé
RET01210,VNT010473,CLT01281,PRD0006,2023-09-18,Mauvaise taille,4,1549.6,remboursé
RET01211,VNT019415,CLT08254,PRD0356,2023-05-25,Produit défectueux,5,2181.4,remboursé
RET01212,VNT044382,CLT06736,PRD0229,2023-11-13,Arrivé endommagé,4,2292.63,remboursé
RET01213,VNT043710,CLT11972,PRD0067,2023-02-22,Ne correspond pas à la description,5,4803.8,refusé
RET01214,VNT049473,CLT00986,PRD0326,2023-12-24,Arrivé endommagé,1,112.47,remboursé
RET01215,VNT014752,CLT01869,PRD0283,2023-05-20,Arrivé endommagé,4,1021.48,remboursé
RET01216,VNT000551,CLT07091,PRD0281,2024-01-26,Changement d'avis,3,1248.9,remboursé
RET01217,VNT031279,CLT07211,PRD0190,2022-07-28,Produit défectueux,1,1338.14,remboursé
RET01218,VNT015596,CLT05038,PRD0130,2022-08-14,Ne correspond pas à la description,1,71.38,remboursé
RET01219,VNT020873,CLT10042,PRD0232,2022-08-12,Qualité insuffisante,1,20919.82,remboursé
RET01220,VNT015750,CLT02610,PRD0239,2023-06-08,Doublon de commande,1,1918.81,en_traitement
RET01221,VNT002657,CLT07183,PRD0287,2023-10-19,Ne correspond pas à la description,3,217.18,en_traitement
RET01222,VNT043757,CLT11818,PRD0181,2022-11-22,Délai de livraison dépassé,1,2021.04,remboursé
RET01223,VNT019329,CLT11039,PRD0385,2024-04-10,Ne correspond pas à la description,1,318.01,remboursé
RET01224,VNT004155,CLT00910,PRD0221,2024-02-08,Produit défectueux,1,73.49,refusé
RET01225,VNT042553,CLT03555,PRD0028,2023-11-18,Ne correspond pas à la description,1,7305.53,remboursé
RET01226,VNT053830,CLT09186,PRD0287,2023-08-29,Changement d'avis,2,145.43,remboursé
RET01227,VNT031449,CLT11787,PRD0135,2024-09-30,Produit défectueux,1,215.33,remboursé
RET01228,VNT037663,CLT10245,PRD0315,2023-03-09,Ne correspond pas à la description,2,414.83,en_traitement
RET01229,VNT013766,CLT03447,PRD0176,2023-11-22,Ne correspond pas à la description,1,806.48,remboursé
RET01230,VNT017863,CLT11234,PRD0353,2022-04-15,Produit défectueux,3,1127.49,refusé
RET01231,VNT023918,CLT11223,PRD0391,2022-11-27,Produit défectueux,4,2005.46,remboursé
RET01232,VNT013167,CLT10356,PRD0112,2023-04-20,Produit défectueux,1,146.7,en_traitement
RET01233,VNT035437,CLT01612,PRD0202,2025-01-07,Ne correspond pas à la description,4,4028.05,remboursé
RET01234,VNT054895,CLT00896,PRD0306,2023-03-04,Ne correspond pas à la description,1,474.47,en_traitement
RET01235,VNT031292,CLT08799,PRD0081,2022-11-01,Mauvaise taille,1,2873.98,remboursé
RET01236,VNT011350,CLT09175,PRD0240,2024-11-03,Doublon de commande,1,1891.42,remboursé
RET01237,VNT030092,CLT04140,PRD0012,2022-04-17,Produit défectueux,1,3255.9,remboursé
RET01238,VNT037571,CLT10972,PRD0307,2023-03-26,Produit défectueux,1,136.28,remboursé
RET01239,VNT025175,CLT08221,PRD0045,2022-10-21,Ne correspond pas à la description,3,4034.68,remboursé
RET01240,VNT028472,CLT03925,PRD0398,2024-03-29,Délai de livraison dépassé,1,576.75,refusé
RET01241,VNT036582,CLT06869,PRD0350,2024-04-12,Ne correspond pas à la description,7,1642.74,remboursé
RET01242,VNT022003,CLT03740,PRD0293,2022-07-26,Produit défectueux,3,1278.33,en_traitement
RET01243,VNT020603,CLT11718,PRD0245,2023-10-06,Doublon de commande,1,1456.57,remboursé
RET01244,VNT024869,CLT06053,PRD0090,2024-12-10,Mauvaise taille,1,1271.82,refusé
RET01245,VNT009694,CLT09366,PRD0316,2022-03-26,Doublon de commande,2,263.76,remboursé
RET01246,VNT013682,CLT03767,PRD0133,2022-02-19,Produit défectueux,2,595.47,remboursé
RET01247,VNT041990,CLT00466,PRD0233,2024-02-28,Produit défectueux,1,4553.72,en_traitement
RET01248,VNT003095,CLT11849,PRD0313,2023-05-17,Changement d'avis,1,527.16,en_traitement
RET01249,VNT054548,CLT07592,PRD0283,2022-12-28,Qualité insuffisante,3,2028.48,remboursé
RET01250,VNT027034,CLT02190,PRD0005,2022-07-11,Produit défectueux,1,620.24,remboursé
RET01251,VNT042319,CLT03480,PRD0254,2023-07-25,Ne correspond pas à la description,2,241.86,remboursé
RET01252,VNT016340,CLT10496,PRD0199,2023-12-16,Produit défectueux,2,1223.04,remboursé
RET01253,VNT033473,CLT07341,PRD0373,2024-03-19,Produit défectueux,1,1622.35,remboursé
RET01254,VNT001621,CLT09581,PRD0113,2022-11-23,Changement d'avis,3,327.36,en_traitement
RET01255,VNT051148,CLT05859,PRD0228,2022-04-24,Mauvaise taille,1,389.18,remboursé
RET01256,VNT040664,CLT04525,PRD0385,2022-03-17,Produit défectueux,1,380.09,remboursé
RET01257,VNT027345,CLT02828,PRD0018,2024-09-22,Changement d'avis,1,3696.81,remboursé
RET01258,VNT040892,CLT00687,PRD0246,2024-01-07,Arrivé endommagé,1,1952.36,remboursé
RET01259,VNT031931,CLT07392,PRD0233,2023-06-15,Arrivé endommagé,2,4304.68,remboursé
RET01260,VNT001559,CLT01329,PRD0310,2023-07-02,Délai de livraison dépassé,1,193.31,remboursé
RET01261,VNT002908,CLT00149,PRD0317,2022-07-11,Arrivé endommagé,1,156.32,refusé
RET01262,VNT044218,CLT08675,PRD0029,2024-09-19,Arrivé endommagé,1,8905.51,remboursé
RET01263,VNT049719,CLT07002,PRD0284,2022-06-25,Mauvaise taille,3,158.55,en_traitement
RET01264,VNT029614,CLT06981,PRD0376,2022-06-26,Ne correspond pas à la description,3,1089.7,remboursé
RET01265,VNT021132,CLT01025,PRD0047,2023-02-07,Produit défectueux,1,8692.27,remboursé
RET01266,VNT017731,CLT07339,PRD0092,2024-04-18,Arrivé endommagé,1,248.08,remboursé
RET01267,VNT029512,CLT00017,PRD0151,2024-11-22,Produit défectueux,1,647.44,refusé
RET01268,VNT025106,CLT11169,PRD0293,2022-11-29,Doublon de commande,3,2754.92,remboursé
RET01269,VNT011011,CLT02856,PRD0293,2023-09-29,Mauvaise taille,1,345.17,remboursé
RET01270,VNT035996,CLT07410,PRD0110,2024-01-02,Arrivé endommagé,1,29.94,en_traitement
RET01271,VNT028656,CLT06893,PRD0041,2023-01-02,Mauvaise taille,2,749.07,remboursé
RET01272,VNT049591,CLT09256,PRD0131,2023-03-18,Doublon de commande,1,112.58,refusé
RET01273,VNT040710,CLT01435,PRD0194,2023-09-09,Ne correspond pas à la description,1,335.07,remboursé
RET01274,VNT050920,CLT05750,PRD0145,2022-07-22,Délai de livraison dépassé,1,71.9,remboursé
RET01275,VNT023540,CLT08724,PRD0062,2022-08-06,Ne correspond pas à la description,1,323.97,remboursé
RET01276,VNT003376,CLT01297,PRD0309,2022-07-29,Ne correspond pas à la description,3,551.03,remboursé
RET01277,VNT037173,CLT10125,PRD0219,2024-07-01,Produit défectueux,1,412.83,remboursé
RET01278,VNT015416,CLT05363,PRD0205,2024-11-22,Mauvaise taille,1,972.13,remboursé
RET01279,VNT054093,CLT01905,PRD0097,2022-11-07,Arrivé endommagé,1,1070.25,remboursé
RET01280,VNT047294,CLT02075,PRD0378,2023-03-08,Mauvaise taille,3,2495.84,remboursé
RET01281,VNT049744,CLT10781,PRD0170,2022-10-30,Qualité insuffisante,2,1779.63,remboursé
RET01282,VNT034706,CLT08342,PRD0330,2023-10-15,Changement d'avis,1,186.8,remboursé
RET01283,VNT020122,CLT10860,PRD0143,2024-10-02,Arrivé endommagé,1,43.86,refusé
RET01284,VNT024010,CLT09904,PRD0362,2023-02-04,Arrivé endommagé,1,131.67,en_traitement
RET01285,VNT012251,CLT00976,PRD0127,2022-05-19,Ne correspond pas à la description,1,147.6,remboursé
RET01286,VNT003661,CLT06614,PRD0335,2024-11-30,Changement d'avis,1,653.29,en_traitement
